Price Zones,Hour,Price
LZ_LCRA,3204,30.17
LZ_LCRA,3205,36.64
LZ_LCRA,3206,47.74
LZ_LCRA,3207,49.26
LZ_LCRA,3208,34.23
LZ_LCRA,3209,29.18
LZ_LCRA,3210,25.35
LZ_LCRA,3211,28.8
LZ_LCRA,3212,24.58
LZ_LCRA,3213,21.98
LZ_LCRA,3214,19.84
LZ_LCRA,3215,16.81
LZ_LCRA,3216,15.31
LZ_LCRA,3217,11.37
LZ_LCRA,3218,8.99
LZ_LCRA,3219,12.55
LZ_LCRA,3220,17.54
LZ_LCRA,3221,19.47
LZ_LCRA,3222,20.27
LZ_LCRA,3223,20.87
LZ_LCRA,3224,22.82
LZ_LCRA,3225,23.86
LZ_LCRA,3226,25.15
LZ_LCRA,3227,28.6
LZ_LCRA,3228,32.38
LZ_LCRA,3229,37.59
LZ_LCRA,3230,45.8
LZ_LCRA,3231,46.49
LZ_LCRA,3232,30.07
LZ_LCRA,3233,26.15
LZ_LCRA,3234,24.7
LZ_LCRA,3235,26.28
LZ_LCRA,3236,22.18
LZ_LCRA,3237,22.3
LZ_LCRA,3238,19.64
LZ_LCRA,3239,17.69
LZ_LCRA,3240,15.28
LZ_LCRA,3241,10.65
LZ_LCRA,3242,11.28
LZ_LCRA,3243,10.28
LZ_LCRA,3244,17.17
LZ_LCRA,3245,20.61
LZ_LCRA,3246,20.55
LZ_LCRA,3247,20.93
LZ_LCRA,3248,21.1
LZ_LCRA,3249,22.97
LZ_LCRA,3250,23.74
LZ_LCRA,3251,23.4
LZ_LCRA,3252,25.62
LZ_LCRA,3253,29.83
LZ_LCRA,3254,35.92
LZ_LCRA,3255,38.51
LZ_LCRA,3256,27.09
LZ_LCRA,3257,24.69
LZ_LCRA,3258,22.12
LZ_LCRA,3259,24.04
LZ_LCRA,3260,21.78
LZ_LCRA,3261,21.93
LZ_LCRA,3262,19.94
LZ_LCRA,3263,18.22
LZ_LCRA,3264,17.6
LZ_LCRA,3265,16.43
LZ_LCRA,3266,16.28
LZ_LCRA,3267,19.87
LZ_LCRA,3268,21.23
LZ_LCRA,3269,21.89
LZ_LCRA,3270,22.7
LZ_LCRA,3271,22.56
LZ_LCRA,3272,23.5
LZ_LCRA,3273,23.69
LZ_LCRA,3274,26.51
LZ_LCRA,3275,28.96
LZ_LCRA,3276,32.98
LZ_LCRA,3277,37.02
LZ_LCRA,3278,42.86
LZ_LCRA,3279,44.56
LZ_LCRA,3280,33.9
LZ_LCRA,3281,30.22
LZ_LCRA,3282,26.3
LZ_LCRA,3283,30.95
LZ_LCRA,3284,23.6
LZ_LCRA,3285,24.75
LZ_LCRA,3286,21.43
LZ_LCRA,3287,19.65
LZ_LCRA,3288,17.54
LZ_LCRA,3289,16.83
LZ_LCRA,3290,16.72
LZ_LCRA,3291,17.41
LZ_LCRA,3292,19.68
LZ_LCRA,3293,20.4
LZ_LCRA,3294,20.3
LZ_LCRA,3295,20.71
LZ_LCRA,3296,21.34
LZ_LCRA,3297,23.45
LZ_LCRA,3298,24.51
LZ_LCRA,3299,26.86
LZ_LCRA,3300,33.4
LZ_LCRA,3301,38.52
LZ_LCRA,3302,44.71
LZ_LCRA,3303,41.7
LZ_LCRA,3304,32.46
LZ_LCRA,3305,27.33
LZ_LCRA,3306,26.62
LZ_LCRA,3307,28.34
LZ_LCRA,3308,23.19
LZ_LCRA,3309,24.15
LZ_LCRA,3310,21.41
LZ_LCRA,3311,21.59
LZ_LCRA,3312,19.29
LZ_LCRA,3313,18.03
LZ_LCRA,3314,17.73
LZ_LCRA,3315,18.44
LZ_LCRA,3316,21.35
LZ_LCRA,3317,21.91
LZ_LCRA,3318,20.85
LZ_LCRA,3319,21.36
LZ_LCRA,3320,21.14
LZ_LCRA,3321,23.35
LZ_LCRA,3322,25.21
LZ_LCRA,3323,28.59
LZ_LCRA,3324,30.45
LZ_LCRA,3325,34.5
LZ_LCRA,3326,43.94
LZ_LCRA,3327,44.7
LZ_LCRA,3328,33.53
LZ_LCRA,3329,29.68
LZ_LCRA,3330,26.44
LZ_LCRA,3331,29.82
LZ_LCRA,3332,25.05
LZ_LCRA,3333,26.64
LZ_LCRA,3334,23.53
LZ_LCRA,3335,25
LZ_LCRA,3336,21.47
LZ_LCRA,3337,20.47
LZ_LCRA,3338,19.34
LZ_LCRA,3339,18.85
LZ_LCRA,3340,19.83
LZ_LCRA,3341,21.69
LZ_LCRA,3342,21.72
LZ_LCRA,3343,22.76
LZ_LCRA,3344,25.57
LZ_LCRA,3345,30.39
LZ_LCRA,3346,31.73
LZ_LCRA,3347,31.35
LZ_LCRA,3348,32.9
LZ_LCRA,3349,39.09
LZ_LCRA,3350,43.89
LZ_LCRA,3351,47.3
LZ_LCRA,3352,36.88
LZ_LCRA,3353,30.59
LZ_LCRA,3354,30.53
LZ_LCRA,3355,31
LZ_LCRA,3356,29.79
LZ_LCRA,3357,27.32
LZ_LCRA,3358,22.4
LZ_LCRA,3359,21.07
LZ_LCRA,3360,19.48
LZ_LCRA,3361,18.51
LZ_LCRA,3362,18.26
LZ_LCRA,3363,18.11
LZ_LCRA,3364,18.66
LZ_LCRA,3365,21
LZ_LCRA,3366,20.13
LZ_LCRA,3367,20.8
LZ_LCRA,3368,21.91
LZ_LCRA,3369,23.43
LZ_LCRA,3370,23.25
LZ_LCRA,3371,27.96
LZ_LCRA,3372,30.11
LZ_LCRA,3373,32.61
LZ_LCRA,3374,41.37
LZ_LCRA,3375,42.28
LZ_LCRA,3376,35.66
LZ_LCRA,3377,29.3
LZ_LCRA,3378,28.91
LZ_LCRA,3379,28.7
LZ_LCRA,3380,25.99
LZ_LCRA,3381,23.75
LZ_LCRA,3382,21.52
LZ_LCRA,3383,20.28
LZ_LCRA,3384,18.86
LZ_LCRA,3385,18.57
LZ_LCRA,3386,18.48
LZ_LCRA,3387,18.6
LZ_LCRA,3388,20.66
LZ_LCRA,3389,24.18
LZ_LCRA,3390,22.61
LZ_LCRA,3391,22.33
LZ_LCRA,3392,23.74
LZ_LCRA,3393,27.65
LZ_LCRA,3394,28.05
LZ_LCRA,3395,31.36
LZ_LCRA,3396,31.26
LZ_LCRA,3397,35.12
LZ_LCRA,3398,41.36
LZ_LCRA,3399,41.22
LZ_LCRA,3400,34.4
LZ_LCRA,3401,30.66
LZ_LCRA,3402,28.64
LZ_LCRA,3403,31.08
LZ_LCRA,3404,26.59
LZ_LCRA,3405,25.62
LZ_LCRA,3406,22.01
LZ_LCRA,3407,22.43
LZ_LCRA,3408,21.46
LZ_LCRA,3409,20.44
LZ_LCRA,3410,19.39
LZ_LCRA,3411,19.61
LZ_LCRA,3412,20.59
LZ_LCRA,3413,26.54
LZ_LCRA,3414,22.84
LZ_LCRA,3415,21.65
LZ_LCRA,3416,21.77
LZ_LCRA,3417,22.73
LZ_LCRA,3418,22.46
LZ_LCRA,3419,26.05
LZ_LCRA,3420,28.21
LZ_LCRA,3421,31.73
LZ_LCRA,3422,37.05
LZ_LCRA,3423,36.36
LZ_LCRA,3424,30.59
LZ_LCRA,3425,29.52
LZ_LCRA,3426,28.75
LZ_LCRA,3427,36.21
LZ_LCRA,3428,30.38
LZ_LCRA,3429,26.62
LZ_LCRA,3430,22.71
LZ_LCRA,3431,20.93
LZ_LCRA,3432,19.43
LZ_LCRA,3433,18.59
LZ_LCRA,3434,18.47
LZ_LCRA,3435,18.7
LZ_LCRA,3436,20.19
LZ_LCRA,3437,24.17
LZ_LCRA,3438,22.9
LZ_LCRA,3439,23.4
LZ_LCRA,3440,23.26
LZ_LCRA,3441,25.2
LZ_LCRA,3442,26.14
LZ_LCRA,3443,27.21
LZ_LCRA,3444,29.43
LZ_LCRA,3445,32.62
LZ_LCRA,3446,36.5
LZ_LCRA,3447,38.95
LZ_LCRA,3448,37.09
LZ_LCRA,3449,33.31
LZ_LCRA,3450,31.32
LZ_LCRA,3451,29.27
LZ_LCRA,3452,26.12
LZ_LCRA,3453,23.85
LZ_LCRA,3454,20.87
LZ_LCRA,3455,16.88
LZ_LCRA,3456,6.2
LZ_LCRA,3457,4.45
LZ_LCRA,3458,5.24
LZ_LCRA,3459,6.06
LZ_LCRA,3460,15.74
LZ_LCRA,3461,20.19
LZ_LCRA,3462,19.23
LZ_LCRA,3463,20.29
LZ_LCRA,3464,20.3
LZ_LCRA,3465,21.37
LZ_LCRA,3466,23.88
LZ_LCRA,3467,26.26
LZ_LCRA,3468,32.68
LZ_LCRA,3469,35.43
LZ_LCRA,3470,44.84
LZ_LCRA,3471,53.61
LZ_LCRA,3472,47.85
LZ_LCRA,3473,31.32
LZ_LCRA,3474,27.28
LZ_LCRA,3475,26.91
LZ_LCRA,3476,25.61
LZ_LCRA,3477,23.57
LZ_LCRA,3478,21.63
LZ_LCRA,3479,18.17
LZ_LCRA,3480,16.64
LZ_LCRA,3481,16.13
LZ_LCRA,3482,15.98
LZ_LCRA,3483,15.96
LZ_LCRA,3484,19.24
LZ_LCRA,3485,21.43
LZ_LCRA,3486,20.78
LZ_LCRA,3487,22.47
LZ_LCRA,3488,23.62
LZ_LCRA,3489,25.93
LZ_LCRA,3490,31.59
LZ_LCRA,3491,35.62
LZ_LCRA,3492,38.17
LZ_LCRA,3493,46.85
LZ_LCRA,3494,67.39
LZ_LCRA,3495,63.85
LZ_LCRA,3496,41.52
LZ_LCRA,3497,36.99
LZ_LCRA,3498,33.96
LZ_LCRA,3499,32.16
LZ_LCRA,3500,29.93
LZ_LCRA,3501,27.91
LZ_LCRA,3502,22.98
LZ_LCRA,3503,20.98
LZ_LCRA,3504,19.62
LZ_LCRA,3505,18.24
LZ_LCRA,3506,17.55
LZ_LCRA,3507,17.63
LZ_LCRA,3508,18.34
LZ_LCRA,3509,19.89
LZ_LCRA,3510,20.05
LZ_LCRA,3511,21.42
LZ_LCRA,3512,24.07
LZ_LCRA,3513,28.04
LZ_LCRA,3514,28.51
LZ_LCRA,3515,33.43
LZ_LCRA,3516,38.55
LZ_LCRA,3517,44.8
LZ_LCRA,3518,60.17
LZ_LCRA,3519,54.77
LZ_LCRA,3520,40.86
LZ_LCRA,3521,33.06
LZ_LCRA,3522,32.48
LZ_LCRA,3523,31.02
LZ_LCRA,3524,27.06
LZ_LCRA,3525,27.16
LZ_LCRA,3526,23.49
LZ_LCRA,3527,21.93
LZ_LCRA,3528,20.92
LZ_LCRA,3529,20.48
LZ_LCRA,3530,17.84
LZ_LCRA,3531,17.74
LZ_LCRA,3532,17.48
LZ_LCRA,3533,19.56
LZ_LCRA,3534,19.13
LZ_LCRA,3535,20.61
LZ_LCRA,3536,22.6
LZ_LCRA,3537,24.01
LZ_LCRA,3538,24.63
LZ_LCRA,3539,28.01
LZ_LCRA,3540,32.89
LZ_LCRA,3541,37.84
LZ_LCRA,3542,44.1
LZ_LCRA,3543,46.29
LZ_LCRA,3544,35.54
LZ_LCRA,3545,31.69
LZ_LCRA,3546,28.98
LZ_LCRA,3547,28.42
LZ_LCRA,3548,26.16
LZ_LCRA,3549,25.9
LZ_LCRA,3550,24.09
LZ_LCRA,3551,22.33
LZ_LCRA,3552,20.83
LZ_LCRA,3553,20.09
LZ_LCRA,3554,19.34
LZ_LCRA,3555,18.96
LZ_LCRA,3556,19.52
LZ_LCRA,3557,19.66
LZ_LCRA,3558,19.69
LZ_LCRA,3559,20.29
LZ_LCRA,3560,21.77
LZ_LCRA,3561,23.38
LZ_LCRA,3562,23.53
LZ_LCRA,3563,24.95
LZ_LCRA,3564,28.95
LZ_LCRA,3565,35.33
LZ_LCRA,3566,32.96
LZ_LCRA,3567,38.68
LZ_LCRA,3568,29.75
LZ_LCRA,3569,25.68
LZ_LCRA,3570,25.02
LZ_LCRA,3571,25.82
LZ_LCRA,3572,24.39
LZ_LCRA,3573,23.29
LZ_LCRA,3574,21.56
LZ_LCRA,3575,20.04
LZ_LCRA,3576,19.57
LZ_LCRA,3577,18.83
LZ_LCRA,3578,18.68
LZ_LCRA,3579,18.82
LZ_LCRA,3580,20.35
LZ_LCRA,3581,23.9
LZ_LCRA,3582,22.65
LZ_LCRA,3583,23.3
LZ_LCRA,3584,24.92
LZ_LCRA,3585,25.68
LZ_LCRA,3586,30.03
LZ_LCRA,3587,33.03
LZ_LCRA,3588,37.22
LZ_LCRA,3589,44.4
LZ_LCRA,3590,50.36
LZ_LCRA,3591,44.79
LZ_LCRA,3592,33.01
LZ_LCRA,3593,27.88
LZ_LCRA,3594,28.52
LZ_LCRA,3595,29.51
LZ_LCRA,3596,25.51
LZ_LCRA,3597,23.29
LZ_LCRA,3598,21.14
LZ_LCRA,3599,20.68
LZ_LCRA,3600,19.48
LZ_LCRA,3601,18.58
LZ_LCRA,3602,18.53
LZ_LCRA,3603,19.4
LZ_LCRA,3604,20.79
LZ_LCRA,3605,23.07
LZ_LCRA,3606,22.37
LZ_LCRA,3607,23.17
LZ_LCRA,3608,24.33
LZ_LCRA,3609,26.77
LZ_LCRA,3610,30.48
LZ_LCRA,3611,31.46
LZ_LCRA,3612,35.79
LZ_LCRA,3613,41.3
LZ_LCRA,3614,46.09
LZ_LCRA,3615,44.52
LZ_LCRA,3616,33.79
LZ_LCRA,3617,31.16
LZ_LCRA,3618,30.92
LZ_LCRA,3619,28.3
LZ_LCRA,3620,25.41
LZ_LCRA,3621,24.52
LZ_LCRA,3622,22.57
LZ_LCRA,3623,21.6
LZ_LCRA,3624,20.62
LZ_LCRA,3625,20.07
LZ_LCRA,3626,19.73
LZ_LCRA,3627,20.05
LZ_LCRA,3628,20.99
LZ_LCRA,3629,23.05
LZ_LCRA,3630,23.13
LZ_LCRA,3631,22.84
LZ_LCRA,3632,23.99
LZ_LCRA,3633,26.26
LZ_LCRA,3634,28.77
LZ_LCRA,3635,31.75
LZ_LCRA,3636,35.3
LZ_LCRA,3637,43.54
LZ_LCRA,3638,44.08
LZ_LCRA,3639,43.23
LZ_LCRA,3640,32.22
LZ_LCRA,3641,29.18
LZ_LCRA,3642,27.78
LZ_LCRA,3643,27.21
LZ_LCRA,3644,26.07
LZ_LCRA,3645,24.27
LZ_LCRA,3646,21.5
LZ_LCRA,3647,20.82
LZ_LCRA,3648,19.67
LZ_LCRA,3649,19.21
LZ_LCRA,3650,19.15
LZ_LCRA,3651,19.33
LZ_LCRA,3652,20.85
LZ_LCRA,3653,21.96
LZ_LCRA,3654,22
LZ_LCRA,3655,22.15
LZ_LCRA,3656,23.6
LZ_LCRA,3657,24.81
LZ_LCRA,3658,26.83
LZ_LCRA,3659,29.04
LZ_LCRA,3660,32.95
LZ_LCRA,3661,39.52
LZ_LCRA,3662,42.32
LZ_LCRA,3663,43.7
LZ_LCRA,3664,32.17
LZ_LCRA,3665,27.82
LZ_LCRA,3666,25.8
LZ_LCRA,3667,26.1
LZ_LCRA,3668,23.39
LZ_LCRA,3669,24.51
LZ_LCRA,3670,22.47
LZ_LCRA,3671,22.24
LZ_LCRA,3672,20.51
LZ_LCRA,3673,20.09
LZ_LCRA,3674,19.89
LZ_LCRA,3675,19.7
LZ_LCRA,3676,19.9
LZ_LCRA,3677,21.41
LZ_LCRA,3678,21.85
LZ_LCRA,3679,22.26
LZ_LCRA,3680,24.56
LZ_LCRA,3681,28.31
LZ_LCRA,3682,28.92
LZ_LCRA,3683,31.42
LZ_LCRA,3684,36.44
LZ_LCRA,3685,43.69
LZ_LCRA,3686,49.32
LZ_LCRA,3687,52.19
LZ_LCRA,3688,36.27
LZ_LCRA,3689,31.12
LZ_LCRA,3690,30.27
LZ_LCRA,3691,26.81
LZ_LCRA,3692,26.49
LZ_LCRA,3693,25.15
LZ_LCRA,3694,22.74
LZ_LCRA,3695,22.34
LZ_LCRA,3696,20.69
LZ_LCRA,3697,20.04
LZ_LCRA,3698,19.65
LZ_LCRA,3699,19.16
LZ_LCRA,3700,19.33
LZ_LCRA,3701,19.94
LZ_LCRA,3702,20.07
LZ_LCRA,3703,20.21
LZ_LCRA,3704,22.62
LZ_LCRA,3705,24.51
LZ_LCRA,3706,28.49
LZ_LCRA,3707,29.61
LZ_LCRA,3708,30.88
LZ_LCRA,3709,35.74
LZ_LCRA,3710,41.05
LZ_LCRA,3711,45.59
LZ_LCRA,3712,34.81
LZ_LCRA,3713,29.81
LZ_LCRA,3714,26.85
LZ_LCRA,3715,28.93
LZ_LCRA,3716,26.23
LZ_LCRA,3717,24.84
LZ_LCRA,3718,22.45
LZ_LCRA,3719,20.82
LZ_LCRA,3720,19.63
LZ_LCRA,3721,19.03
LZ_LCRA,3722,18.71
LZ_LCRA,3723,18.97
LZ_LCRA,3724,19.87
LZ_LCRA,3725,21.81
LZ_LCRA,3726,22.03
LZ_LCRA,3727,21.71
LZ_LCRA,3728,22.74
LZ_LCRA,3729,24.05
LZ_LCRA,3730,26.78
LZ_LCRA,3731,29.64
LZ_LCRA,3732,33.7
LZ_LCRA,3733,37.67
LZ_LCRA,3734,46.77
LZ_LCRA,3735,47.27
LZ_LCRA,3736,32.74
LZ_LCRA,3737,28.76
LZ_LCRA,3738,27.49
LZ_LCRA,3739,29.12
LZ_LCRA,3740,24.9
LZ_LCRA,3741,24.05
LZ_LCRA,3742,22.77
LZ_LCRA,3743,20.71
LZ_LCRA,3744,19.94
LZ_LCRA,3745,19.16
LZ_LCRA,3746,18.69
LZ_LCRA,3747,18.88
LZ_LCRA,3748,19.87
LZ_LCRA,3749,19.43
LZ_LCRA,3750,19.68
LZ_LCRA,3751,20.12
LZ_LCRA,3752,21.6
LZ_LCRA,3753,23.16
LZ_LCRA,3754,25.18
LZ_LCRA,3755,28.08
LZ_LCRA,3756,29.91
LZ_LCRA,3757,36.72
LZ_LCRA,3758,47.09
LZ_LCRA,3759,50.9
LZ_LCRA,3760,39.56
LZ_LCRA,3761,32.5
LZ_LCRA,3762,28.93
LZ_LCRA,3763,27.9
LZ_LCRA,3764,25.63
LZ_LCRA,3765,24.97
LZ_LCRA,3766,23.33
LZ_LCRA,3767,21.21
LZ_LCRA,3768,19.94
LZ_LCRA,3769,19.21
LZ_LCRA,3770,18.79
LZ_LCRA,3771,18.76
LZ_LCRA,3772,19.51
LZ_LCRA,3773,21.25
LZ_LCRA,3774,20.96
LZ_LCRA,3775,22.55
LZ_LCRA,3776,23.56
LZ_LCRA,3777,25.35
LZ_LCRA,3778,29.02
LZ_LCRA,3779,33.1
LZ_LCRA,3780,36.76
LZ_LCRA,3781,41.85
LZ_LCRA,3782,56.08
LZ_LCRA,3783,66.7
LZ_LCRA,3784,40.76
LZ_LCRA,3785,32.94
LZ_LCRA,3786,30.02
LZ_LCRA,3787,28.49
LZ_LCRA,3788,24.67
LZ_LCRA,3789,25.3
LZ_LCRA,3790,22.65
LZ_LCRA,3791,21.12
LZ_LCRA,3792,20.1
LZ_LCRA,3793,19.63
LZ_LCRA,3794,18.8
LZ_LCRA,3795,18.95
LZ_LCRA,3796,19.87
LZ_LCRA,3797,21.35
LZ_LCRA,3798,21.14
LZ_LCRA,3799,22.89
LZ_LCRA,3800,24.52
LZ_LCRA,3801,26.86
LZ_LCRA,3802,30.15
LZ_LCRA,3803,30.88
LZ_LCRA,3804,35.82
LZ_LCRA,3805,42.84
LZ_LCRA,3806,54.16
LZ_LCRA,3807,64.63
LZ_LCRA,3808,35.76
LZ_LCRA,3809,30.55
LZ_LCRA,3810,27.81
LZ_LCRA,3811,29.58
LZ_LCRA,3812,24.41
LZ_LCRA,3813,23.59
LZ_LCRA,3814,21.18
LZ_LCRA,3815,19.63
LZ_LCRA,3816,18.05
LZ_LCRA,3817,17.41
LZ_LCRA,3818,17.01
LZ_LCRA,3819,17.37
LZ_LCRA,3820,18.96
LZ_LCRA,3821,20.7
LZ_LCRA,3822,20.31
LZ_LCRA,3823,21.3
LZ_LCRA,3824,22.03
LZ_LCRA,3825,23.7
LZ_LCRA,3826,26.97
LZ_LCRA,3827,30.05
LZ_LCRA,3828,33.86
LZ_LCRA,3829,45.04
LZ_LCRA,3830,57.7
LZ_LCRA,3831,47.43
LZ_LCRA,3832,34
LZ_LCRA,3833,27.89
LZ_LCRA,3834,26.29
LZ_LCRA,3835,25
LZ_LCRA,3836,22.47
LZ_LCRA,3837,21.82
LZ_LCRA,3838,20.39
LZ_LCRA,3839,19.66
LZ_LCRA,3840,17.4
LZ_LCRA,3841,16.13
LZ_LCRA,3842,15.4
LZ_LCRA,3843,14.97
LZ_LCRA,3844,15.67
LZ_LCRA,3845,16.96
LZ_LCRA,3846,17.76
LZ_LCRA,3847,19.49
LZ_LCRA,3848,20.96
LZ_LCRA,3849,23.24
LZ_LCRA,3850,25.86
LZ_LCRA,3851,29.07
LZ_LCRA,3852,34.33
LZ_LCRA,3853,41.44
LZ_LCRA,3854,47.94
LZ_LCRA,3855,40.07
LZ_LCRA,3856,31.83
LZ_LCRA,3857,27.93
LZ_LCRA,3858,25.85
LZ_LCRA,3859,24.5
LZ_LCRA,3860,23.21
LZ_LCRA,3861,22.02
LZ_LCRA,3862,20.35
LZ_LCRA,3863,18.88
LZ_LCRA,3864,17.36
LZ_LCRA,3865,16.35
LZ_LCRA,3866,15.67
LZ_LCRA,3867,15.22
LZ_LCRA,3868,15.67
LZ_LCRA,3869,17.17
LZ_LCRA,3870,17.47
LZ_LCRA,3871,18.78
LZ_LCRA,3872,20.26
LZ_LCRA,3873,23.21
LZ_LCRA,3874,24.6
LZ_LCRA,3875,29.69
LZ_LCRA,3876,35.14
LZ_LCRA,3877,40.42
LZ_LCRA,3878,45.82
LZ_LCRA,3879,41.14
LZ_LCRA,3880,33.03
LZ_LCRA,3881,29.9
LZ_LCRA,3882,26.95
LZ_LCRA,3883,26.78
LZ_LCRA,3884,23.81
LZ_LCRA,3885,22.86
LZ_LCRA,3886,20.84
LZ_LCRA,3887,19.02
LZ_LCRA,3888,18.07
LZ_LCRA,3889,17.54
LZ_LCRA,3890,17.62
LZ_LCRA,3891,18.32
LZ_LCRA,3892,20.45
LZ_LCRA,3893,20.21
LZ_LCRA,3894,19.11
LZ_LCRA,3895,20.02
LZ_LCRA,3896,22.84
LZ_LCRA,3897,24.34
LZ_LCRA,3898,29
LZ_LCRA,3899,31.34
LZ_LCRA,3900,34.79
LZ_LCRA,3901,40.93
LZ_LCRA,3902,58.22
LZ_LCRA,3903,48.17
LZ_LCRA,3904,35.68
LZ_LCRA,3905,29.77
LZ_LCRA,3906,28.48
LZ_LCRA,3907,27.13
LZ_LCRA,3908,24.06
LZ_LCRA,3909,23.78
LZ_LCRA,3910,21.2
LZ_LCRA,3911,19.77
LZ_LCRA,3912,18.75
LZ_LCRA,3913,18.26
LZ_LCRA,3914,17.9
LZ_LCRA,3915,18.51
LZ_LCRA,3916,19.63
LZ_LCRA,3917,20.71
LZ_LCRA,3918,19.91
LZ_LCRA,3919,22.23
LZ_LCRA,3920,23.01
LZ_LCRA,3921,25.26
LZ_LCRA,3922,30.61
LZ_LCRA,3923,32.31
LZ_LCRA,3924,38.3
LZ_LCRA,3925,44.71
LZ_LCRA,3926,51.27
LZ_LCRA,3927,44.11
LZ_LCRA,3928,34.46
LZ_LCRA,3929,29.4
LZ_LCRA,3930,26.51
LZ_LCRA,3931,26.35
LZ_LCRA,3932,23.42
LZ_LCRA,3933,23.49
LZ_LCRA,3934,21.38
LZ_LCRA,3935,20.86
LZ_LCRA,3936,20.07
LZ_LCRA,3937,19.14
LZ_LCRA,3938,19.05
LZ_LCRA,3939,20.05
LZ_LCRA,3940,21.68
LZ_LCRA,3941,23.01
LZ_LCRA,3942,22.52
LZ_LCRA,3943,22.87
LZ_LCRA,3944,24.6
LZ_LCRA,3945,26.32
LZ_LCRA,3946,29.37
LZ_LCRA,3947,32.55
LZ_LCRA,3948,39.57
LZ_LCRA,3949,54.98
LZ_LCRA,3950,65.35
LZ_LCRA,3951,68.6
LZ_LCRA,3952,42.11
LZ_LCRA,3953,35.01
LZ_LCRA,3954,31.26
LZ_LCRA,3955,31.04
LZ_LCRA,3956,26.61
LZ_LCRA,3957,24.54
LZ_LCRA,3958,22.72
LZ_LCRA,3959,19.32
LZ_LCRA,3960,18.04
LZ_LCRA,3961,17.4
LZ_LCRA,3962,16.52
LZ_LCRA,3963,17.16
LZ_LCRA,3964,19.02
LZ_LCRA,3965,19.45
LZ_LCRA,3966,19.41
LZ_LCRA,3967,20.53
LZ_LCRA,3968,21.88
LZ_LCRA,3969,24.13
LZ_LCRA,3970,31.25
LZ_LCRA,3971,35.75
LZ_LCRA,3972,47.06
LZ_LCRA,3973,64.81
LZ_LCRA,3974,91.27
LZ_LCRA,3975,88.24
LZ_LCRA,3976,42.49
LZ_LCRA,3977,35.32
LZ_LCRA,3978,32.51
LZ_LCRA,3979,32
LZ_LCRA,3980,26.25
LZ_LCRA,3981,24.42
LZ_LCRA,3982,21.88
LZ_LCRA,3983,19.95
LZ_LCRA,3984,18.46
LZ_LCRA,3985,17.66
LZ_LCRA,3986,16.92
LZ_LCRA,3987,16.53
LZ_LCRA,3988,17.67
LZ_LCRA,3989,18.36
LZ_LCRA,3990,16.99
LZ_LCRA,3991,18.13
LZ_LCRA,3992,20.14
LZ_LCRA,3993,24.74
LZ_LCRA,3994,29.38
LZ_LCRA,3995,36.53
LZ_LCRA,3996,47.34
LZ_LCRA,3997,63.87
LZ_LCRA,3998,86.1
LZ_LCRA,3999,85.18
LZ_LCRA,4000,45.53
LZ_LCRA,4001,35.47
LZ_LCRA,4002,30.15
LZ_LCRA,4003,27.13
LZ_LCRA,4004,23.92
LZ_LCRA,4005,24.14
LZ_LCRA,4006,21.32
LZ_LCRA,4007,20.24
LZ_LCRA,4008,18.5
LZ_LCRA,4009,17.51
LZ_LCRA,4010,16.88
LZ_LCRA,4011,16.55
LZ_LCRA,4012,16.7
LZ_LCRA,4013,18.54
LZ_LCRA,4014,18.79
LZ_LCRA,4015,19.66
LZ_LCRA,4016,21.57
LZ_LCRA,4017,23.88
LZ_LCRA,4018,29.04
LZ_LCRA,4019,34.36
LZ_LCRA,4020,40.86
LZ_LCRA,4021,47.27
LZ_LCRA,4022,67.28
LZ_LCRA,4023,68.06
LZ_LCRA,4024,41.83
LZ_LCRA,4025,35.64
LZ_LCRA,4026,31.57
LZ_LCRA,4027,29.96
LZ_LCRA,4028,24.99
LZ_LCRA,4029,23.42
LZ_LCRA,4030,21.18
LZ_LCRA,4031,20
LZ_LCRA,4032,18.62
LZ_LCRA,4033,17.65
LZ_LCRA,4034,17.01
LZ_LCRA,4035,17.08
LZ_LCRA,4036,16.99
LZ_LCRA,4037,18.35
LZ_LCRA,4038,17.62
LZ_LCRA,4039,19.66
LZ_LCRA,4040,21.19
LZ_LCRA,4041,24.4
LZ_LCRA,4042,26.3
LZ_LCRA,4043,31.98
LZ_LCRA,4044,38.83
LZ_LCRA,4045,47.07
LZ_LCRA,4046,74.16
LZ_LCRA,4047,82.3
LZ_LCRA,4048,46.47
LZ_LCRA,4049,37.62
LZ_LCRA,4050,32.96
LZ_LCRA,4051,31.83
LZ_LCRA,4052,29.19
LZ_LCRA,4053,25.99
LZ_LCRA,4054,24.01
LZ_LCRA,4055,22.62
LZ_LCRA,4056,21.16
LZ_LCRA,4057,20.55
LZ_LCRA,4058,19.93
LZ_LCRA,4059,19.94
LZ_LCRA,4060,21.61
LZ_LCRA,4061,22.51
LZ_LCRA,4062,22.18
LZ_LCRA,4063,23.92
LZ_LCRA,4064,24.47
LZ_LCRA,4065,29.29
LZ_LCRA,4066,36.48
LZ_LCRA,4067,44.89
LZ_LCRA,4068,51.21
LZ_LCRA,4069,63.64
LZ_LCRA,4070,87.97
LZ_LCRA,4071,82.01
LZ_LCRA,4072,53.78
LZ_LCRA,4073,42.39
LZ_LCRA,4074,41.07
LZ_LCRA,4075,35.59
LZ_LCRA,4076,31.49
LZ_LCRA,4077,28.38
LZ_LCRA,4078,24.17
